Fecha,Territorio,Confirmados_PCR,Confirmados_PCR_14_días,Confirmados_PCR_7_días,Total_confirmados,Hospitalizados,Total_UCI,Fallecidos,Curados
2020-06-08,Huelva,408,4,3,532,222,30,48,471
2020-06-08,Jaén,1467,16,6,1954,769,91,184,1561
2020-06-08,Málaga,2820,48,20,4558,1494,168,287,2964
2020-06-08,Sevilla,2484,20,10,3154,1207,151,289,2821
2020-06-08,Granada,2463,18,8,3265,1205,133,287,2874
2020-06-09,Cádiz,1277,24,5,1586,587,83,161,1196
2020-06-09,Andalucía,12799,168,62,17609,6291,773,1428,14212
2020-06-09,Almería,528,26,12,801,245,41,54,697
2020-06-09,Córdoba,1349,11,5,1750,563,76,117,1546
2020-06-09,Sevilla,2486,22,11,3156,1207,151,289,2833
2020-06-09,Huelva,407,4,0,532,222,30,48,474
2020-06-09,Jaén,1468,16,5,1956,769,91,185,1593
2020-06-09,Málaga,2822,48,18,4562,1494,168,287,2993
2020-06-09,Granada,2462,17,6,3266,1204,133,287,2880
2020-06-10,Andalucía,12810,167,57,17620,6293,774,1428,14322
2020-06-10,Almería,529,27,12,802,245,41,54,701
2020-06-10,Cádiz,1278,25,6,1586,587,83,161,1213
2020-06-10,Córdoba,1348,11,5,1749,563,76,117,1576
2020-06-10,Huelva,407,4,0,532,222,30,48,474
2020-06-10,Jaén,1469,14,5,1958,769,91,185,1628
2020-06-10,Málaga,2826,50,14,4566,1494,168,287,3012
2020-06-10,Sevilla,2491,20,10,3161,1208,152,289,2837
2020-06-10,Granada,2462,16,5,3266,1205,133,287,2881
2020-06-11,Almería,530,26,8,802,245,41,54,702
2020-06-11,Cádiz,1279,22,4,1580,588,83,161,1258
2020-06-11,Córdoba,1349,10,4,1750,563,76,117,1581
2020-06-11,Andalucía,12820,155,46,17625,6298,775,1429,14405
2020-06-11,Huelva,407,4,0,532,222,30,48,474
2020-06-11,Jaén,1471,15,6,1962,769,91,186,1635
2020-06-11,Málaga,2827,43,13,4568,1495,168,287,3037
2020-06-11,Sevilla,2491,19,7,3161,1209,152,289,2836
2020-06-11,Granada,2466,16,4,3270,1207,134,287,2882
2020-06-12,Sevilla,2491,19,5,3162,1209,152,289,2838
2020-06-12,Málaga,2834,47,16,4576,1497,168,287,3039
2020-06-12,Jaén,1472,15,4,1963,769,91,186,1645
2020-06-12,Huelva,407,4,0,532,222,30,48,474
2020-06-12,Granada,2465,15,4,3269,1206,134,287,2893
2020-06-12,Córdoba,1349,10,4,1750,563,76,117,1586
2020-06-12,Cádiz,1281,18,6,1582,588,83,161,1286
2020-06-12,Almería,530,23,6,802,246,41,54,712
2020-06-12,Andalucía,12829,151,45,17636,6300,775,1429,14473
2020-06-13,Almería,530,21,1,803,247,41,54,715
2020-06-13,Cádiz,1281,17,4,1587,589,84,163,1305
2020-06-13,Andalucía,12836,143,37,17654,6302,777,1431,14606
2020-06-13,Córdoba,1349,9,2,1750,562,77,117,1592
2020-06-13,Huelva,407,4,0,533,222,30,48,477
2020-06-13,Granada,2465,12,3,3269,1206,134,287,2906
2020-06-13,Málaga,2838,47,16,4585,1497,168,287,3104
2020-06-13,Sevilla,2494,20,7,3164,1210,152,289,2839
2020-06-13,Jaén,1472,13,4,1963,769,91,186,1668
2020-06-14,Sevilla,2494,20,6,3164,1210,152,289,2842
2020-06-14,Málaga,2839,45,12,4586,1497,168,288,3105
2020-06-14,Jaén,1472,12,3,1963,769,91,186,1668
2020-06-14,Huelva,407,4,0,533,222,30,48,477
2020-06-14,Granada,2465,11,3,3269,1206,134,287,2906
2020-06-14,Córdoba,1350,10,2,1751,563,77,117,1592
2020-06-14,Cádiz,1282,18,5,1588,589,84,163,1305
2020-06-14,Almería,531,20,2,804,247,41,54,716
2020-06-14,Andalucía,12840,140,33,17658,6303,777,1432,14611
2020-06-15,Andalucía,12842,135,33,17660,6303,777,1432,14610
2020-06-15,Almería,531,18,2,804,247,41,54,716
2020-06-15,Cádiz,1282,16,5,1588,589,84,163,1305
2020-06-15,Córdoba,1350,10,1,1751,563,77,117,1592
2020-06-15,Málaga,2840,44,12,4587,1497,168,288,3105
2020-06-15,Huelva,407,4,0,533,222,30,48,477
2020-06-15,Jaén,1474,13,5,1965,769,91,186,1668
2020-06-15,Granada,2464,10,2,3268,1206,134,287,2905
2020-06-15,Sevilla,2494,20,6,3164,1210,152,289,2842
2020-06-16,Cádiz,1282,10,5,1589,589,84,163,1324
2020-06-16,Andalucía,12846,112,32,17664,6305,778,1431,14722
2020-06-16,Almería,531,14,2,803,246,41,54,721
2020-06-16,Córdoba,1350,7,1,1751,563,77,117,1601
2020-06-16,Huelva,407,1,0,533,222,30,48,478
2020-06-16,Jaén,1474,8,5,1965,769,91,186,1676
2020-06-16,Málaga,2840,39,10,4587,1496,168,288,3161
2020-06-16,Sevilla,2497,23,6,3167,1211,152,289,2847
2020-06-16,Granada,2465,10,3,3269,1209,135,286,2914
2020-06-17,Andalucía,12856,104,26,17678,6308,778,1432,14850
2020-06-17,Almería,531,13,1,803,246,41,54,724
2020-06-17,Cádiz,1285,11,5,1592,592,84,163,1328
2020-06-17,Córdoba,1351,7,1,1752,562,77,117,1606
2020-06-17,Granada,2465,10,2,3269,1209,135,287,2927
2020-06-17,Huelva,407,1,0,533,222,30,48,478
2020-06-17,Jaén,1474,8,4,1965,769,91,186,1685
2020-06-17,Málaga,2846,35,9,4597,1496,168,288,3256
2020-06-17,Sevilla,2497,19,4,3167,1212,152,289,2846
2020-06-18,Andalucía,12871,94,28,17713,6309,778,1433,14978
2020-06-18,Almería,532,10,2,804,246,41,54,726
2020-06-18,Cádiz,1288,13,8,1602,592,84,164,1342
2020-06-18,Córdoba,1351,6,1,1752,562,77,117,1607
2020-06-18,Sevilla,2498,17,4,3169,1213,152,289,2855
2020-06-18,Huelva,407,0,0,533,222,30,48,478
2020-06-18,Jaén,1474,8,2,1966,769,91,186,1701
2020-06-18,Málaga,2854,30,7,4616,1496,168,288,3339
2020-06-18,Granada,2467,10,4,3271,1209,135,287,2930
2020-06-19,Andalucía,12892,101,41,17739,6305,777,1426,15051
2020-06-19,Almería,531,9,2,803,245,41,53,734
2020-06-19,Cádiz,1302,25,19,1616,592,84,164,1347
2020-06-19,Córdoba,1351,5,1,1754,561,76,115,1608
2020-06-19,Huelva,407,0,0,533,222,30,48,478
2020-06-19,Jaén,1477,9,4,1970,770,91,187,1702
2020-06-19,Málaga,2855,28,5,4620,1496,168,287,3393
2020-06-19,Sevilla,2498,13,3,3169,1213,152,289,2858
2020-06-19,Granada,2471,12,7,3274,1206,135,283,2931
2020-06-20,Andalucía,12907,96,48,17759,6309,777,1429,15103
2020-06-20,Almería,533,6,4,805,246,41,53,738
2020-06-20,Cádiz,1303,25,20,1619,592,84,165,1351
2020-06-20,Córdoba,1351,4,1,1754,561,76,115,1611
2020-06-20,Huelva,407,0,0,533,222,30,48,479
2020-06-20,Jaén,1477,7,4,1970,770,91,187,1704
2020-06-20,Málaga,2858,25,3,4624,1498,168,288,3427
2020-06-20,Sevilla,2499,12,3,3171,1213,152,289,2860
2020-06-20,Granada,2479,17,13,3283,1207,135,284,2933
2020-06-21,Cádiz,1304,25,20,1620,592,84,165,1352
2020-06-21,Andalucía,12916,98,52,17762,6311,777,1429,15106
2020-06-21,Almería,533,6,3,804,246,41,53,740
2020-06-21,Córdoba,1351,4,0,1752,561,76,115,1611
2020-06-21,Sevilla,2499,11,3,3172,1213,152,289,2861
2020-06-21,Huelva,407,0,0,533,222,30,48,479
2020-06-21,Jaén,1477,6,2,1970,771,91,187,1704
2020-06-21,Málaga,2858,22,3,4622,1498,168,288,3426
2020-06-21,Granada,2487,24,21,3289,1208,135,284,2933
2020-06-22,Andalucía,12925,105,59,17771,6313,777,1429,15113
2020-06-22,Almería,533,6,3,804,246,41,53,740
2020-06-22,Cádiz,1305,26,21,1621,592,84,165,1352
2020-06-22,Córdoba,1352,5,1,1753,562,76,115,1611
2020-06-22,Huelva,407,0,0,533,222,30,48,479
2020-06-22,Jaén,1478,7,2,1971,771,91,187,1704
2020-06-22,Málaga,2861,24,5,4625,1498,168,288,3426
2020-06-22,Sevilla,2499,11,3,3172,1213,152,289,2868
2020-06-22,Granada,2490,26,24,3292,1209,135,284,2933
2020-06-23,Almería,533,5,3,805,246,41,53,740
2020-06-23,Cádiz,1307,26,21,1624,593,84,168,1358
2020-06-23,Córdoba,1352,4,1,1753,562,76,115,1618
2020-06-23,Andalucía,12929,104,60,17778,6313,777,1432,15154
2020-06-23,Huelva,409,2,0,535,223,30,48,479
2020-06-23,Jaén,1478,7,2,1971,771,91,188,1712
2020-06-23,Málaga,2861,23,6,4625,1497,168,287,3446
2020-06-23,Sevilla,2498,10,3,3171,1212,152,289,2867
2020-06-23,Granada,2491,27,24,3294,1209,135,284,2934
2020-06-24,Sevilla,2499,9,4,3172,1213,152,289,2869
2020-06-24,Málaga,2872,30,16,4637,1497,168,287,3506
2020-06-24,Jaén,1478,7,2,1971,774,91,188,1720
2020-06-24,Huelva,409,2,1,535,223,30,48,479
2020-06-24,Granada,2498,33,30,3301,1209,136,286,2948
2020-06-24,Córdoba,1352,3,1,1754,562,76,115,1625
2020-06-24,Cádiz,1308,25,20,1627,593,84,168,1361
2020-06-24,Almería,534,5,3,805,246,41,53,740
2020-06-24,Andalucía,12950,114,77,17802,6317,778,1434,15248
2020-06-25,Almería,535,6,3,806,246,41,53,740
2020-06-25,Cádiz,1311,28,20,1630,593,84,168,1364
2020-06-25,Andalucía,12992,153,109,17844,6320,778,1434,15297
2020-06-25,Córdoba,1352,3,1,1754,562,76,115,1628
2020-06-25,Huelva,417,9,9,543,223,30,48,479
2020-06-25,Sevilla,2500,10,2,3173,1213,152,289,2869
2020-06-25,Málaga,2891,48,35,4656,1498,168,287,3543
2020-06-25,Granada,2508,43,37,3311,1209,136,286,2949
2020-06-25,Jaén,1478,6,2,1971,776,91,188,1725
2020-06-26,Sevilla,2500,10,2,3173,1213,152,289,2871
2020-06-26,Málaga,2905,56,49,4670,1498,168,287,3587
2020-06-26,Jaén,1478,5,0,1971,776,91,188,1725
2020-06-26,Huelva,418,10,10,544,223,31,48,480
2020-06-26,Granada,2516,50,39,3318,1211,136,286,2949
2020-06-26,Córdoba,1353,4,2,1755,562,76,116,1627
2020-06-26,Cádiz,1311,26,7,1630,593,84,169,1377
2020-06-26,Almería,538,9,5,809,246,41,53,743
2020-06-26,Andalucía,13019,170,114,17870,6322,779,1436,15359
2020-06-27,Andalucía,13064,207,148,17914,6324,780,1438,15383
2020-06-27,Almería,538,9,4,809,246,41,53,744
2020-06-27,Cádiz,1313,28,7,1631,593,84,171,1384
2020-06-27,Córdoba,1353,4,1,1755,562,76,116,1627
2020-06-27,Málaga,2931,78,74,4697,1498,168,287,3595
2020-06-27,Huelva,418,10,10,544,223,31,48,480
2020-06-27,Jaén,1483,8,3,1975,777,91,188,1729
2020-06-27,Sevilla,2503,11,5,3176,1214,153,289,2872
2020-06-27,Granada,2525,59,44,3327,1211,136,286,2952
2020-06-28,Andalucía,13083,221,155,17933,6327,780,1438,15386
2020-06-28,Almería,538,8,4,809,246,41,53,744
2020-06-28,Córdoba,1353,3,1,1755,562,76,116,1627
2020-06-28,Cádiz,1314,28,8,1632,593,84,171,1385
2020-06-28,Huelva,418,10,10,544,223,31,48,480
2020-06-28,Jaén,1485,9,5,1977,777,91,188,1729
2020-06-28,Málaga,2939,85,80,4705,1499,168,287,3597
2020-06-28,Sevilla,2503,11,5,3176,1214,153,289,2872
2020-06-28,Granada,2533,67,42,3335,1213,136,286,2952
2020-06-29,Almería,542,12,8,813,246,41,53,744
2020-06-29,Cádiz,1314,28,7,1632,593,84,171,1386
2020-06-29,Córdoba,1353,3,1,1755,562,76,116,1627
2020-06-29,Andalucía,13115,250,184,17965,6328,780,1438,15387
2020-06-29,Huelva,418,10,10,544,223,31,48,480
2020-06-29,Jaén,1486,8,6,1978,777,91,188,1729
2020-06-29,Málaga,2949,94,89,4715,1499,168,287,3597
2020-06-29,Sevilla,2503,11,5,3176,1214,153,289,2872
2020-06-29,Granada,2550,84,58,3352,1214,136,286,2952
2020-06-30,Andalucía,13137,267,203,17989,6331,780,1439,15398
2020-06-30,Almería,543,13,9,814,246,41,53,744
2020-06-30,Cádiz,1316,30,9,1634,593,84,171,1385
2020-06-30,Córdoba,1353,2,1,1756,562,76,116,1629
2020-06-30,Granada,2557,90,65,3359,1214,136,287,2957
2020-06-30,Jaén,1488,10,8,1980,778,91,188,1730
2020-06-30,Málaga,2959,104,98,4726,1501,168,287,3597
2020-06-30,Sevilla,2503,8,4,3176,1214,153,289,2876
2020-06-30,Huelva,418,10,9,544,223,31,48,480
2020-07-01,Andalucía,13174,301,211,18029,6333,780,1440,15441
2020-07-01,Almería,546,16,11,817,247,41,53,747
2020-07-01,Córdoba,1354,3,2,1756,562,76,116,1632
2020-07-01,Cádiz,1318,30,10,1636,593,84,171,1400
2020-07-01,Huelva,418,10,9,544,223,31,48,480
2020-07-01,Sevilla,2503,8,4,3176,1214,153,289,2879
2020-07-01,Granada,2570,103,70,3374,1214,136,287,2958
2020-07-01,Jaén,1490,12,10,1983,779,91,189,1731
2020-07-01,Málaga,2975,119,95,4743,1501,168,287,3614
2020-07-02,Málaga,2975,120,34,4744,1501,168,287,3632
2020-07-02,Jaén,1494,16,13,1986,779,91,189,1734
2020-07-02,Huelva,418,10,1,544,223,31,48,480
2020-07-02,Granada,2584,115,73,3386,1215,137,287,2959
2020-07-02,Córdoba,1353,2,1,1755,562,76,116,1632
2020-07-02,Cádiz,1320,29,9,1638,594,85,171,1403
2020-07-02,Almería,548,17,13,819,247,41,53,747
2020-07-02,Andalucía,13194,315,146,18047,6334,781,1440,15467
2020-07-02,Sevilla,2502,6,2,3175,1213,152,289,2880
2020-07-03,Andalucía,13208,308,142,18065,6337,784,1441,15499
2020-07-03,Almería,549,18,11,820,247,42,53,748
2020-07-03,Cádiz,1320,16,9,1638,594,85,171,1410
2020-07-03,Córdoba,1353,2,1,1756,563,76,116,1632
2020-07-03,Jaén,1494,14,13,1988,781,91,189,1740
2020-07-03,Huelva,418,10,0,544,223,31,49,480
2020-07-03,Sevilla,2504,6,4,3177,1213,153,289,2880
2020-07-03,Granada,2590,117,73,3392,1215,138,287,2960
2020-07-03,Málaga,2980,125,31,4750,1501,168,287,3649
2020-07-04,Cádiz,1322,16,8,1640,594,85,171,1410
2020-07-04,Andalucía,13231,317,139,18089,6340,784,1442,15533
2020-07-04,Almería,552,19,14,823,249,42,53,749
2020-07-04,Córdoba,1353,1,1,1756,563,76,117,1631
2020-07-04,Huelva,418,10,0,544,223,31,49,480
2020-07-04,Sevilla,2506,7,3,3179,1212,153,289,2881
2020-07-04,Granada,2603,124,75,3405,1215,138,287,2960
2020-07-04,Jaén,1496,16,10,1990,781,91,189,1747
2020-07-04,Málaga,2981,124,28,4752,1503,168,287,3675
2020-07-05,Almería,558,25,20,829,249,42,53,750
2020-07-05,Cádiz,1324,18,9,1642,594,85,171,1410
2020-07-05,Córdoba,1353,1,1,1756,563,76,117,1631
2020-07-05,Andalucía,13248,325,141,18106,6341,784,1442,15533
2020-07-05,Huelva,418,10,0,544,223,31,49,480
2020-07-05,Jaén,1496,16,9,1990,781,91,189,1747
2020-07-05,Málaga,2985,129,27,4756,1504,168,287,3675
2020-07-05,Sevilla,2506,7,3,3179,1212,153,289,2881
2020-07-05,Granada,2608,119,72,3410,1215,138,287,2959
2020-07-06,Andalucía,13262,333,119,18121,6346,784,1442,15533
2020-07-06,Almería,562,29,20,833,250,42,53,750
2020-07-06,Cádiz,1325,18,10,1643,594,85,171,1410
2020-07-06,Córdoba,1353,1,1,1756,563,76,117,1631
2020-07-06,Granada,2612,122,61,3415,1216,138,287,2959
2020-07-06,Jaén,1496,15,6,1990,781,91,189,1747
2020-07-06,Sevilla,2506,7,3,3179,1212,153,289,2881
2020-07-06,Huelva,418,10,0,544,223,31,49,480
2020-07-06,Málaga,2990,131,18,4761,1507,168,287,3675
2020-07-07,Cádiz,1327,21,12,1646,596,85,172,1411
2020-07-07,Andalucía,13278,345,124,18136,6350,784,1444,15554
2020-07-07,Almería,565,32,22,836,251,42,53,750
2020-07-07,Córdoba,1353,1,0,1755,562,76,117,1633
2020-07-07,Huelva,418,8,0,544,223,31,49,480
2020-07-07,Sevilla,2507,8,4,3180,1212,153,290,2880
2020-07-07,Granada,2624,133,65,3426,1218,138,287,2959
2020-07-07,Jaén,1496,15,6,1990,781,91,189,1748
2020-07-07,Málaga,2988,127,15,4759,1507,168,287,3693
2020-07-08,Sevilla,2507,7,3,3180,1212,152,289,2881
2020-07-08,Málaga,2990,88,14,4762,1507,165,288,3732
2020-07-08,Jaén,1496,16,4,1990,781,91,189,1748
2020-07-08,Huelva,418,8,0,544,223,31,49,480
2020-07-08,Granada,2644,144,69,3446,1220,137,287,2959
2020-07-08,Córdoba,1353,1,0,1755,562,76,117,1633
2020-07-08,Cádiz,1327,20,9,1646,596,84,172,1415
2020-07-08,Almería,569,35,23,840,251,42,53,754
2020-07-08,Andalucía,13304,319,122,18163,6352,778,1444,15602
2020-07-09,Andalucía,13338,289,138,18199,6356,778,1446,15648
2020-07-09,Almería,585,50,37,857,254,42,53,755
2020-07-09,Cádiz,1326,16,6,1646,596,84,172,1421
2020-07-09,Córdoba,1353,1,0,1755,562,76,116,1635
2020-07-09,Málaga,2993,52,17,4765,1507,165,289,3761
2020-07-09,Huelva,419,2,1,545,223,31,49,486
2020-07-09,Jaén,1497,16,3,1991,781,91,189,1749
2020-07-09,Granada,2658,146,72,3460,1221,137,288,2959
2020-07-09,Sevilla,2507,6,2,3180,1212,152,290,2882
2020-07-10,Córdoba,1357,4,4,1758,564,76,116,1634
2020-07-10,Andalucía,13387,319,174,18247,6364,778,1446,15694
2020-07-10,Almería,592,54,43,864,256,42,53,758
2020-07-10,Cádiz,1328,18,7,1648,597,84,172,1430
2020-07-10,Granada,2688,170,94,3491,1223,137,288,2959
2020-07-10,Jaén,1497,16,3,1991,781,91,189,1751
2020-07-10,Málaga,2999,50,20,4770,1508,165,289,3792
2020-07-10,Sevilla,2507,6,2,3180,1212,152,290,2882
2020-07-10,Huelva,419,1,1,545,223,31,49,488
2020-07-11,Andalucía,13449,357,210,18308,6370,780,1446,15754
2020-07-11,Almería,623,85,67,895,256,43,53,761
2020-07-11,Cádiz,1332,19,11,1652,600,84,172,1441
2020-07-11,Córdoba,1360,7,6,1761,564,76,116,1635
2020-07-11,Huelva,420,2,2,546,223,31,49,488
2020-07-11,Jaén,1497,12,2,1991,781,91,189,1752
2020-07-11,Málaga,3010,57,27,4781,1510,165,289,3832
2020-07-11,Sevilla,2508,5,2,3181,1212,152,290,2882
2020-07-11,Granada,2699,170,93,3501,1224,138,288,2963
2020-07-12,Cádiz,1333,19,9,1653,600,84,172,1442
2020-07-12,Andalucía,13496,389,240,18356,6372,780,1446,15755
2020-07-12,Almería,647,109,88,919,256,43,53,761
2020-07-12,Córdoba,1361,8,7,1762,564,76,116,1635
2020-07-12,Sevilla,2508,5,2,3181,1212,152,290,2882
2020-07-12,Huelva,420,2,2,546,223,31,49,488
2020-07-12,Jaén,1498,12,3,1992,781,91,189,1752
2020-07-12,Málaga,3017,59,29,4788,1511,165,289,3832
2020-07-12,Granada,2712,175,100,3515,1225,138,288,2963
2020-07-13,Andalucía,13514,371,247,18374,6377,781,1446,15755
2020-07-13,Almería,659,117,97,931,257,44,53,761
2020-07-13,Cádiz,1335,21,11,1655,600,84,172,1442
2020-07-13,Córdoba,1362,9,8,1763,564,76,116,1635
2020-07-13,Huelva,420,2,2,546,223,31,49,488
2020-07-13,Jaén,1498,9,3,1992,781,91,189,1752
2020-07-13,Málaga,3021,49,32,4792,1515,165,289,3832
2020-07-13,Sevilla,2508,5,2,3181,1212,152,290,2882
2020-07-13,Granada,2711,159,92,3514,1225,138,288,2963
2020-07-14,Andalucía,13542,384,266,18402,6376,781,1446,15796
2020-07-14,Almería,671,128,106,944,258,44,53,762
2020-07-14,Cádiz,1337,21,11,1657,600,84,172,1444
2020-07-14,Córdoba,1362,8,7,1763,564,76,116,1636
2020-07-14,Huelva,422,4,4,548,223,31,49,488
2020-07-14,Jaén,1499,8,4,1993,781,91,189,1754
2020-07-14,Málaga,3022,49,34,4793,1514,165,289,3867
2020-07-14,Sevilla,2508,5,1,3181,1212,152,290,2882
2020-07-14,Granada,2721,161,99,3523,1224,138,288,2963
2020-07-15,Cádiz,1338,19,11,1658,600,84,172,1446
2020-07-15,Andalucía,13575,391,264,18434,6383,781,1446,15817
2020-07-15,Almería,680,134,110,953,260,44,53,762
2020-07-15,Córdoba,1361,7,6,1762,564,76,116,1636
2020-07-15,Sevilla,2510,6,3,3183,1212,152,290,2882
2020-07-15,Huelva,422,4,4,548,223,31,49,490
2020-07-15,Jaén,1504,12,7,1998,781,91,189,1755
2020-07-15,Málaga,3027,51,35,4797,1516,165,289,3882
2020-07-15,Granada,2733,158,88,3535,1227,138,288,2964
2020-07-16,Andalucía,13665,463,302,18524,6385,782,1446,15845
2020-07-16,Almería,740,192,155,1013,260,44,53,762
2020-07-16,Cádiz,1340,20,10,1660,600,84,172,1447
2020-07-16,Córdoba,1361,7,5,1762,564,76,116,1637
2020-07-16,Huelva,425,7,6,551,223,31,49,490
2020-07-16,Jaén,1505,11,8,1999,782,91,189,1755
2020-07-16,Málaga,3035,58,40,4805,1516,165,289,3908
2020-07-16,Sevilla,2511,6,4,3184,1212,152,290,2882
2020-07-16,Granada,2748,162,74,3550,1228,139,288,2964
2020-07-17,Almería,774,225,183,1047,261,45,53,767
2020-07-17,Cádiz,1340,19,9,1660,600,84,172,1447
2020-07-17,Córdoba,1367,13,8,1768,564,76,116,1637
2020-07-17,Andalucía,13733,519,329,18592,6386,783,1446,15874
2020-07-17,Huelva,425,7,6,551,223,31,49,490
2020-07-17,Jaén,1506,12,9,2000,782,91,189,1755
2020-07-17,Málaga,3042,63,40,4812,1516,165,289,3929
2020-07-17,Sevilla,2517,12,10,3190,1212,152,290,2883
2020-07-17,Granada,2762,168,64,3564,1228,139,288,2966
2020-07-18,Sevilla,2535,29,27,3208,1213,152,290,2884
2020-07-18,Málaga,3062,80,48,4832,1523,165,289,3950
2020-07-18,Jaén,1508,13,11,2002,782,91,189,1755
2020-07-18,Huelva,423,5,3,549,223,31,49,490
2020-07-18,Granada,2772,167,68,3574,1228,139,288,2966
2020-07-18,Córdoba,1397,43,38,1798,564,76,116,1637
2020-07-18,Cádiz,1340,19,7,1660,600,84,172,1449
2020-07-18,Almería,786,230,164,1059,263,45,53,769
2020-07-18,Andalucía,13823,586,366,18682,6396,783,1446,15900
2020-07-19,Almería,797,238,150,1070,263,45,53,769
2020-07-19,Cádiz,1342,17,9,1662,600,84,172,1449
2020-07-19,Andalucía,13901,646,403,18761,6399,783,1446,15900
2020-07-19,Córdoba,1436,82,75,1837,564,76,116,1637
2020-07-19,Málaga,3075,88,57,4845,1525,165,289,3950
2020-07-19,Huelva,423,5,3,549,223,31,49,490
2020-07-19,Sevilla,2535,29,27,3208,1213,152,290,2884
2020-07-19,Granada,2784,173,71,3587,1229,139,288,2966
2020-07-19,Jaén,1509,14,11,2003,782,91,189,1755
2020-07-20,Sevilla,2532,26,24,3205,1213,152,290,2884
2020-07-20,Málaga,3081,93,59,4851,1526,165,289,3950
2020-07-20,Jaén,1509,14,11,2003,782,91,189,1755
2020-07-20,Huelva,423,5,3,549,223,31,49,490
2020-07-20,Granada,2809,191,94,3612,1229,139,288,2966
2020-07-20,Córdoba,1449,95,88,1850,564,76,116,1637
2020-07-20,Cádiz,1342,17,7,1663,600,84,172,1449
2020-07-20,Almería,822,260,163,1095,264,45,53,769
2020-07-20,Andalucía,13967,701,449,18828,6401,783,1446,15900
2020-07-21,Andalucía,14044,768,496,18905,6409,784,1446,15934
2020-07-21,Almería,841,276,168,1114,265,46,53,772
2020-07-21,Cádiz,1347,21,9,1668,603,84,172,1452
2020-07-21,Córdoba,1460,105,99,1861,565,76,116,1637
2020-07-21,Málaga,3104,116,79,4874,1528,165,289,3973
2020-07-21,Huelva,424,6,2,550,223,31,49,491
2020-07-21,Jaén,1509,14,10,2003,782,91,189,1755
2020-07-21,Sevilla,2539,32,31,3212,1214,152,290,2884
2020-07-21,Granada,2820,198,98,3623,1229,139,288,2970
2020-07-22,Andalucía,14161,850,527,19023,6407,784,1446,15941
2020-07-22,Almería,925,355,200,1198,267,46,53,774
2020-07-22,Córdoba,1464,109,103,1866,565,76,116,1638
2020-07-22,Cádiz,1347,20,7,1668,602,84,172,1452
2020-07-22,Huelva,424,6,2,550,223,31,49,491
2020-07-22,Jaén,1510,13,5,2004,782,91,189,1758
2020-07-22,Málaga,3114,122,82,4884,1522,165,289,3974
2020-07-22,Sevilla,2543,36,33,3216,1213,152,290,2884
2020-07-22,Granada,2834,189,95,3637,1233,139,288,2970
2020-07-23,Almería,921,335,184,1194,269,46,53,778
2020-07-23,Cádiz,1350,20,10,1672,603,84,172,1452
2020-07-23,Córdoba,1473,117,112,1874,565,76,116,1638
2020-07-23,Andalucía,14219,854,545,19090,6413,784,1446,15959
2020-07-23,Huelva,424,5,1,550,223,31,49,491
2020-07-23,Jaén,1510,13,5,2005,783,91,189,1760
2020-07-23,Málaga,3135,139,94,4912,1523,165,289,3983
2020-07-23,Sevilla,2554,47,36,3227,1214,152,290,2885
2020-07-23,Granada,2852,178,103,3656,1233,139,288,2972
2020-07-24,Andalucía,14331,925,596,19203,6421,784,1447,16050
2020-07-24,Almería,982,391,235,1255,272,46,53,809
2020-07-24,Cádiz,1352,21,12,1674,603,84,172,1452
2020-07-24,Córdoba,1479,120,110,1880,566,76,117,1638
2020-07-24,Granada,2870,171,91,3674,1233,139,288,2977
2020-07-24,Jaén,1515,18,8,2011,784,91,189,1798
2020-07-24,Málaga,3145,142,96,4922,1524,165,289,4000
2020-07-24,Sevilla,2561,54,40,3234,1216,152,290,2885
2020-07-24,Huelva,427,8,4,553,223,31,49,491
2020-07-25,Andalucía,14445,987,596,19318,6427,784,1447,16120
2020-07-25,Almería,1011,391,252,1284,277,46,53,861
2020-07-25,Córdoba,1484,125,76,1886,567,76,117,1638
2020-07-25,Cádiz,1356,23,16,1678,603,84,172,1452
2020-07-25,Huelva,430,10,6,556,223,31,49,491
2020-07-25,Sevilla,2596,87,64,3269,1214,152,290,2885
2020-07-25,Granada,2879,174,75,3683,1233,139,288,2980
2020-07-25,Jaén,1518,21,10,2014,784,91,189,1798
2020-07-25,Málaga,3171,156,97,4948,1526,165,289,4015
2020-07-26,Málaga,3182,163,91,4959,1526,165,289,4015
2020-07-26,Jaén,1520,22,11,2016,784,91,189,1798
2020-07-26,Huelva,434,14,10,560,223,31,49,491
2020-07-26,Granada,2890,176,75,3694,1234,139,288,2981
2020-07-26,Córdoba,1487,126,48,1889,568,76,118,1637
2020-07-26,Cádiz,1360,27,18,1682,605,84,172,1452
2020-07-26,Almería,1031,387,234,1304,278,46,53,863
2020-07-26,Andalucía,14523,1026,574,19396,6432,784,1448,16122
2020-07-26,Sevilla,2619,111,87,3292,1214,152,290,2885
2020-07-27,Andalucía,14607,1090,569,19480,6438,785,1448,16122
2020-07-27,Almería,1059,404,204,1332,279,46,53,863
2020-07-27,Cádiz,1363,28,20,1685,605,84,172,1452
2020-07-27,Córdoba,1494,133,40,1896,569,77,118,1637
2020-07-27,Jaén,1521,22,11,2017,784,91,189,1798
2020-07-27,Huelva,433,13,9,559,223,31,49,491
2020-07-27,Sevilla,2630,122,97,3303,1214,152,290,2885
2020-07-27,Granada,2902,186,81,3706,1235,139,288,2981
2020-07-27,Málaga,3205,182,107,4982,1529,165,289,4015
